 n_tokens_content, n_unique_tokens, num_hrefs, num_imgs, num_videos, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_tech, is_weekend, global_subjectivity, global_sentiment_polarity, title_subjectivity, shares, avg_positive_polarity, title_sentiment_polarity
783,0.505976095,12,10,0,0,0,0,0,0.490957653,0.207629176,0,3600,0.348839586,0
502,0.4989858,8,14,0,0,0,0,0,0.562539683,0.185912698,0.454545455,3500,0.354347826,0.136363636
469,0.441860464,4,8,1,0,0,0,0,0.429040404,0.199989899,0.454545455,4500,0.240013774,0.136363636
674,0.491628614,14,13,0,0,0,0,0,0.522040156,0.084849894,0.454545455,1100,0.321781076,0.136363636
606,0.522689075,6,1,0,0,0,0,0,0.474365935,0.133714139,0.552272727,1400,0.352670614,0.068181818
255,0.653225804,6,1,1,0,0,0,0,0.503333333,0.089444444,0,502,0.508333333,0
589,0.60347826,19,1,0,0,0,0,0,0.433225681,0.131256442,0.454545455,7100,0.385833024,0.136363636
315,0.549999998,12,10,1,0,0,0,0,0.572834225,-0.023796791,0.454545455,18700,0.310545455,0.136363636
244,0.658008655,8,1,0,0,1,0,0,0.560039872,0.23395933,0.296969697,1100,0.4329662,-0.057575758
924,0.561059907,89,0,42,0,0,0,0,0.506072101,0.008061976,0,3900,0.352873377,0
550,0.540186915,10,1,0,0,0,0,0,0.394862259,0.22197888,0.642857143,2200,0.373533989,0.214285714
279,0.533333331,6,6,1,1,0,0,0,0.562245671,0.15025974,0.454545455,1200,0.308091908,0.136363636
180,0.676300574,13,6,1,0,0,0,0,0.513541667,0.079166667,0,2000,0.508333333,0
1707,0.463768116,22,1,0,0,0,1,0,0.455285695,0.107172637,0.9,24100,0.341327417,0.4
1687,0.373934226,1,1,1,0,1,0,0,0.457730147,0.139703482,0.454545455,1600,0.347615847,0.136363636
689,0.446909666,9,8,3,1,0,0,0,0.447812098,0.18501521,0.477272727,5500,0.238501902,0.136363636
1376,0.446428571,25,1,0,0,0,0,0,0.50141625,0.0781439,0.5,1200,0.37374026,0.5
1678,0.479089791,55,6,9,0,0,0,0,0.450677841,0.100232453,0.65,3000,0.359243538,0.55
378,0.58119658,23,0,20,1,0,0,0,0.423852158,0.065059688,0,50600,0.350826446,0
263,0.583657585,5,0,0,0,0,0,0,0.438119835,0.182231405,0.2,1700,0.352622378,0.1
1713,0.363748458,30,1,0,0,0,1,0,0.575034251,0.202892387,0.8,1600,0.396845646,0.4
271,0.672862451,13,1,1,1,0,0,0,0.445664983,0.198074495,0.318181818,1300,0.361868687,0.212121212
539,0.634429399,20,12,4,0,0,0,0,0.638836164,-0.036258186,0,65900,0.261978811,0
781,0.443569553,29,4,3,0,0,1,0,0.460805735,0.237953398,0.2,5900,0.398629149,0.2
708,0.486447931,13,1,3,0,1,0,0,0.524749566,0.203908652,1,6900,0.401903178,0.5
1182,0.398814564,8,1,0,0,0,0,0,0.449264251,0.141427935,0.454545455,1200,0.335665584,0.136363636
336,0.59876543,15,12,0,0,0,0,0,0.650964187,0.080393423,0,1200,0.43815427,0
1454,0.322670375,27,13,0,0,0,1,0,0.520908289,0.265834803,0.8,3900,0.406000807,0.4
452,0.442222221,32,26,6,1,0,0,0,0.340606061,0.098820817,0.454545455,1600,0.196525253,0.136363636
400,0.548717947,19,0,1,0,0,0,0,0.477293771,0.163026094,0.727272727,985,0.369421488,0.468181818
169,0.703030299,4,1,0,1,0,0,0,0.345238095,0.323809524,0.45,1700,0.566666667,0.05
624,0.468543046,14,7,0,0,0,1,0,0.519340925,0.33542098,0.9,2600,0.504866947,0.55
1128,0.414503133,14,1,0,0,1,0,0,0.421526745,0.153433468,0.3,2900,0.378998316,1
534,0.472868216,25,32,0,1,0,0,0,0.467573052,0.031087662,0.454545455,1100,0.211238761,0.136363636
322,0.554140126,15,1,0,0,0,1,0,0.385185185,0.100925926,0,2200,0.294791667,0
764,0.457559681,11,1,0,0,0,1,0,0.399927114,0.055466472,0,7000,0.327619048,0
731,0.452646239,10,1,0,0,1,0,0,0.412176452,0.198101326,0.066666667,12200,0.283987603,0.033333333
401,0.58438287,10,1,0,0,0,1,0,0.414339827,0.142940771,0,5700,0.366969697,0
1515,0.43074884,21,1,1,0,0,0,0,0.397404788,0.048602672,0.3125,2100,0.321064352,0
310,0.563758387,9,1,1,0,1,0,0,0.423834499,0.157342657,0,1600,0.297402597,0
891,0.496045197,22,1,0,0,0,0,0,0.324942396,0.059120584,0,720,0.348306452,0
132,0.699999995,4,0,2,0,0,0,0,0.338961039,0.093087121,0,14900,0.292424242,0
249,0.60408163,4,1,0,0,1,0,0,0.493981481,0.209259259,0,1600,0.525,0
301,0.574007218,3,1,0,0,1,0,0,0.329464286,0.038690476,0.9,591,0.292410714,-0.6
533,0.547474746,25,1,20,1,0,0,0,0.45835249,0.117509579,0.454545455,1200,0.389375,0.136363636
330,0.556923075,4,1,0,0,0,0,0,0.371078431,-0.042401961,0.25,698,0.21,0
2428,0.392495784,58,35,0,0,0,1,0,0.457452957,0.148458703,0,5500,0.337593503,0
2045,0.451779267,64,21,0,1,0,0,0,0.473832085,0.146484459,0,1100,0.399367125,0
182,0.645714282,2,1,5,0,1,0,0,0.541666667,0.171666667,0.888888889,3400,0.46875,0.277777778
231,0.555066077,9,1,0,0,1,0,0,0.6,0.221428571,1,2000,0.4875,0.6
1461,0.481069042,7,50,1,1,0,0,0,0.404792294,0.055510546,0.4,11500,0.429557674,0.1
918,0.461197339,16,1,0,0,0,0,0,0.465977934,0.142636986,0,3400,0.410521709,0
703,0.498563218,9,1,0,0,0,0,0,0.416327948,0.137593537,0.25,5600,0.418666667,0.25
317,0.581469647,3,1,1,0,0,1,0,0.402682101,0.085949558,0.507070707,7700,0.408766234,0.045454545
923,0.471677559,13,1,0,0,0,1,0,0.44627852,0.162567706,0,1200,0.462821458,0
257,0.658823527,2,1,0,0,0,1,0,0.280128205,0.05,0,7700,0.254166667,0
487,0.533477321,19,1,1,0,0,0,0,0.363804714,0.138905724,0,1700,0.311489899,0
834,0.437424058,20,1,0,0,0,0,0,0.505859083,0.093654277,0.708333333,1100,0.347130832,0.041666667
178,0.666666663,2,2,0,0,0,0,0,0.447692308,-0.03,0.666666667,13000,0.425,-0.7
774,0.468085106,19,1,1,0,0,0,0,0.483235753,0.150302498,0,2200,0.314255952,0
1085,0.357474466,11,1,0,0,1,0,0,0.480544059,0.143997074,0,5500,0.418729437,0
193,0.697802194,4,1,0,0,0,1,0,0.469023569,0.152188552,0,1700,0.389393939,0
1430,0.434322034,5,1,0,1,0,0,0,0.479824067,0.176261762,0,925,0.385465938,0
191,0.615819206,4,1,0,0,1,0,0,0.465442177,0.126734694,0.371428571,1900,0.429047619,0.257142857
384,0.536649213,8,1,0,0,1,0,0,0.515155006,0.178690127,0.454545455,1500,0.335719697,0.136363636
1687,0.464788732,10,51,0,1,0,0,0,0.421100142,0.062054082,0.8,2600,0.368140646,0.4
530,0.54563492,33,1,0,0,0,0,0,0.439162338,-0.028772727,0,701,0.318677686,0
397,0.570707069,8,1,1,0,0,0,0,0.46955267,0.13742785,0.65,1300,0.297330827,0.35
137,0.742647053,6,0,0,0,0,0,0,0.426430976,0.342929293,0.375,762,0.406628788,-0.125
485,0.61620469,25,1,0,1,0,0,0,0.559961864,0.211752731,0.607142857,1100,0.451336898,0.464285714
1238,0.36985173,30,1,0,0,0,0,0,0.436534898,0.147594776,0.3,1900,0.345197924,0
281,0.588014979,13,13,0,1,0,0,0,0.515151515,0.429063361,0.6,10700,0.541969697,-0.2
351,0.541547276,5,1,0,0,0,0,0,0.497727273,0.12880094,0.377272727,959,0.366003788,0.168181818
381,0.574074073,5,1,0,0,1,0,0,0.413076416,0.250625823,0.227272727,571,0.410921717,0.068181818
1531,0.488011283,6,50,1,1,0,0,0,0.393923402,0.074798816,0.5,4300,0.441958219,-0.375
167,0.639240502,5,1,0,0,1,0,0,0.307692308,0.159615385,0.1,897,0.351428571,-0.3
1051,0.461155378,11,13,0,0,0,1,0,0.366021456,0.052790197,0,1000,0.255831105,0
634,0.416932907,7,1,0,0,0,1,0,0.437762546,0.094599266,0.454545455,1400,0.337827858,0.136363636
1857,0.418091561,35,35,1,0,0,1,0,0.476703163,0.135532199,0.3,18800,0.345294372,0.2
585,0.551401868,20,13,0,0,0,0,0,0.515608466,0.212119709,0,5500,0.467006803,0
250,0.570247932,8,1,0,0,0,0,0,0.400561167,0.165291807,0,1800,0.309191919,0
138,0.764705877,3,0,1,0,0,0,0,0.420833333,0.2,0,909,0.5,0
1127,0.43129771,10,11,0,0,0,1,0,0.425115446,0.159958366,0,1500,0.420924423,0
1662,0.44892648,5,63,0,1,0,0,0,0.421290793,0.096423951,0.583333333,10000,0.413708897,0.333333333
388,0.483240222,11,1,0,0,0,0,0,0.394526144,0.224509804,0.5875,8700,0.4025,0.2375
1779,0.479308215,56,50,0,0,0,0,0,0.482365632,0.02051587,1,8100,0.436893939,0.333333333
125,0.732142851,9,1,0,0,1,0,0,0.363636364,0.156818182,0.5,1700,0.2875,0.0625
782,0.578734858,32,30,0,1,0,0,0,0.463058214,0.048499445,0,47300,0.434713203,0
1100,0.515610217,8,0,27,1,0,0,0,0.464687821,-0.004098245,0,10700,0.4173916,0
1011,0.38071066,10,1,0,0,1,0,0,0.43546156,0.12895997,0,1400,0.372642045,0
270,0.605363982,11,1,0,0,1,0,0,0.476158409,0.213985089,0,1200,0.345741024,0
237,0.6025641,9,1,1,0,0,0,0,0.306969697,0.103535354,0,1200,0.284962121,0
273,0.621093748,10,1,1,0,1,0,0,0.407323232,0.173516414,0.54,11700,0.310274621,0.16
248,0.677824265,8,1,1,0,0,0,0,0.57694725,0.152121212,0.636363636,1600,0.246136364,0.290909091
392,0.519480518,8,1,1,0,0,0,0,0.377380952,0.158928571,0,16400,0.422619048,0
406,0.542079207,3,1,0,0,1,0,0,0.458808751,0.177164502,0,2000,0.372811448,0
410,0.574358973,13,1,0,0,0,0,0,0.233964646,0.055050505,0,673,0.287272727,0
1274,0.450039339,14,1,0,0,0,0,0,0.496822744,0.082652682,0,3400,0.348103979,0
515,0.485106382,1,8,2,0,0,0,0,0.434794372,0.123701299,0.9,17100,0.224015152,0.6
595,0.435374149,10,1,0,0,0,0,0,0.489454296,0.135416667,0.066666667,2000,0.366388889,0
1496,0.492784992,9,51,1,1,0,0,0,0.381700289,0.046595832,0,1100,0.385009319,0
424,0.590476189,4,1,0,0,0,0,0,0.420760743,0.057404181,0.454545455,1000,0.35,0.136363636
277,0.61623616,7,1,0,0,1,0,0,0.367074592,0.133712121,0.454545455,911,0.237282197,0.136363636
320,0.538461537,16,1,0,0,1,0,0,0.633122896,-0.002146465,0.1,867,0.349337121,-0.3
265,0.580769229,5,1,0,0,0,1,0,0.362911726,0.10872859,0,1700,0.325909091,0
230,0.517543857,15,9,0,0,0,0,0,0.330555556,0.106944444,0,1900,0.33,0
791,0.447133757,4,1,0,0,1,0,0,0.45544697,0.036159091,0.85,5900,0.319775884,0.25
130,0.689922475,16,12,1,0,0,0,0,0.451839827,-0.019805195,0.3,2500,0.264545455,-0.09375
347,0.526470587,10,1,1,0,0,0,0,0.441341991,0.139226827,0.46969697,2100,0.264221763,0.028409091
362,0.612068964,4,10,0,0,0,0,0,0.508517953,0.209656226,0.566666667,4800,0.36041366,0.433333333
260,0.55967078,4,1,0,0,1,0,0,0.224259259,0.187716049,0.055555556,3600,0.304901961,0.1
751,0.554959785,10,1,1,0,0,0,0,0.362070596,0.016575758,0,2600,0.284201102,0
753,0.512096774,34,16,0,0,0,0,0,0.371433755,0.129795597,0.45,7200,0.394927536,-0.25
176,0.620253161,4,1,0,0,1,0,0,0.286363636,-0.027272727,0,6900,0.06,0
0,0,0,0,1,0,0,0,0,0,0,0.403030303,1600,0,0.424242424
114,0.771929818,7,0,0,0,0,0,0,0.430909091,0.232272727,0.375,884,0.355627706,-0.125
662,0.44375963,8,1,0,0,0,0,0,0.405561287,0.066438453,0.7,2100,0.281558442,-0.2
301,0.530909089,17,13,1,1,0,0,0,0.39375,0.096354167,0.333333333,1900,0.344444444,0.25
461,0.48017621,12,1,1,0,0,1,0,0.440564198,0.139397805,0,1300,0.300184619,0
346,0.57848837,9,1,0,0,1,0,0,0.528265993,-0.078501684,1,1400,0.246212121,-0.5
460,0.521158128,22,20,0,0,0,0,0,0.466835017,0.163578493,0,3600,0.320833333,0
466,0.520518357,9,1,0,0,0,0,0,0.483568385,0.002698864,0.183333333,3400,0.348295455,0.016666667
334,0.506024095,6,1,0,0,0,0,0,0.431986532,0.128577441,0.55,1900,0.39622196,0.35
1471,0.370041039,11,1,7,0,0,0,0,0.531676684,0.085451919,0,21300,0.407646725,0
593,0.627522935,83,0,42,0,0,0,0,0.513497151,-0.091304066,0,3800,0.366313131,0
446,0.556561085,6,1,1,1,0,0,0,0.515383803,0.175118432,0.6875,1200,0.381681898,0.175
1862,0.424710424,38,35,1,0,0,1,0,0.422522046,0.12910093,0,1800,0.3285314,0
465,0.534562211,15,1,10,0,1,0,0,0.512157287,0.324458874,0.5,3300,0.503800366,0.5
1559,0.363811977,21,1,0,0,1,0,1,0.521827365,0.056341815,0.45,7800,0.394685049,0.1
721,0.46554149,8,1,0,1,0,0,1,0.51607637,0.153953429,0.5,10600,0.403740058,0.5
751,0.427792915,12,1,0,0,1,0,1,0.461198722,0.170710936,0.382142857,3300,0.291251222,0.139285714
120,0.72268907,3,1,0,0,0,0,1,0.243650794,-0.017460317,0.5,2300,0.5,0.5
192,0.641711227,6,1,0,0,0,0,1,0.179166667,-0.010416667,0,5000,0.0625,0
2838,0.372252252,57,35,0,0,0,1,1,0.451864593,0.145816394,0,1500,0.368212614,0
571,0.52982456,8,1,0,0,1,0,1,0.576729703,0.168682122,0.4,2500,0.351842404,-0.05
1001,0.339717742,3,1,0,0,0,0,1,0.465296211,0.071700666,0,3000,0.402715759,0
577,0.457894736,6,1,0,0,0,0,1,0.339346606,0.08238012,0,3400,0.274825175,0
170,0.670886072,3,9,2,0,0,0,1,0.797985348,0.405769231,0.2,6300,0.477564103,0.1
169,0.532544376,11,5,0,0,0,0,1,0.454658385,-0.275,0.4,1600,0.35,-0.4
2493,0.339307536,86,55,0,0,0,0,1,0.537249942,0.178743888,0.477272727,2600,0.412076105,0.218181818
429,0.556085918,18,1,0,0,0,1,1,0.538886885,0.24138483,0.571428571,1900,0.351707552,0.357142857
1207,0.405748098,22,1,0,0,0,0,1,0.473406774,-0.090880729,0.483333333,4000,0.268010524,-0.161111111
899,0.442329227,12,1,0,0,1,0,1,0.513538633,0.202950232,0,13400,0.350961495,0
848,0.468940316,24,11,0,0,0,1,1,0.45795655,0.219178558,0.5,2100,0.384436843,0.5
141,0.676258988,7,0,2,0,0,0,1,0.598765432,0.198148148,0.1,3600,0.388095238,0.3
221,0.601809952,6,1,0,0,0,0,1,0.492171717,0.148484848,0,690,0.367272727,0
204,0.656716415,6,1,0,0,0,1,1,0.440375982,0.158656004,0,1800,0.366363636,0
395,0.559895832,14,1,0,1,0,0,1,0.290162037,0.0375,0.033333333,1400,0.248958333,0.016666667
212,0.617647056,5,1,0,0,1,0,1,0.260808768,0.037518896,0.2,3700,0.278348214,0.020833333
879,0.446261682,6,11,0,0,0,1,1,0.346470659,0.087340669,0,1300,0.252701808,0
211,0.614213195,4,12,0,0,0,0,1,0.630357143,0.120436508,0.1,10000,0.377083333,0.3
445,0.60232558,20,15,1,1,0,0,1,0.54276455,0.183359168,0.6,6900,0.428195489,-0.35
1643,0.406364749,13,1,3,0,1,0,1,0.489326361,0.136941691,0,5000,0.391026592,0
702,0.489239598,6,1,1,0,0,1,1,0.509292881,0.118401405,0.2,3100,0.407355816,0.3
1763,0.425569177,46,35,0,0,0,1,1,0.45103405,0.124909509,0,2000,0.323280617,0
147,0.799999994,3,0,1,0,1,0,1,0.450284091,0.116856061,0.333333333,25300,0.429545455,0.266666667
267,0.586872585,17,1,0,1,0,0,1,0.414215686,0.130392157,0,3600,0.327777778,0
758,0.470588235,14,15,1,0,0,1,1,0.441456342,0.108997999,0.771428571,3300,0.338242424,0.457142857
646,0.554330708,9,13,0,0,0,1,1,0.50967773,0.222183742,0.333333333,6400,0.437930736,0.25
514,0.561507935,9,1,0,1,0,0,1,0.492919983,0.079189359,1,1600,0.326993506,-0.6
480,0.539473683,16,15,0,1,0,0,1,0.677962963,0.010666667,0.7,1100,0.446875,-0.65
762,0.478142076,13,1,0,1,0,0,1,0.508440965,-0.114928789,1,1100,0.336459627,-0.6
314,0.602649005,15,10,1,0,0,0,1,0.592080745,0.056521739,0.4,2100,0.402272727,-0.15
1796,0.435354691,33,34,3,0,0,1,1,0.455344517,0.122104486,0.454545455,2500,0.32023714,0.136363636
446,0.54352941,15,1,0,0,0,0,1,0.479666667,-0.111166667,0.3875,878,0.255366162,-0.1
804,0.472041612,11,13,0,0,0,1,1,0.32018837,0.080876331,0.548701299,824,0.260121212,0.175324675
1803,0.429059829,31,35,1,0,0,1,1,0.460429662,0.156113014,0,789,0.346150278,0
193,0.571428568,5,1,0,0,1,0,1,0.348792874,0.129308192,0.333333333,1100,0.320500928,0.25
758,0.421122994,1,1,0,0,0,1,1,0.59191367,0.2279276,0,2200,0.439248512,0
934,0.465217391,13,15,0,0,0,1,1,0.453992492,0.135576468,0.5,3000,0.40974026,0
98,0.770833325,5,0,0,0,0,0,1,0.422272727,0.226515152,0.477272727,1700,0.353202479,0.193181818
225,0.497757845,16,12,0,0,0,0,1,0.537606838,-0.182051282,0,1200,0.54,0
1460,0.476934523,5,50,1,1,0,0,0,0.403906242,0.046228568,0,498,0.447208193,0
226,0.638888886,3,1,0,0,0,1,0,0.427705628,0.181764069,0.4,512,0.371420455,-0.1
1831,0.42575928,36,35,0,0,0,1,0,0.439206933,0.135810972,0.454545455,779,0.34494543,0.136363636
167,0.658536581,3,1,0,0,1,0,0,0.625,0.3,0,498,0.455555556,0
828,0.435323383,14,12,0,0,0,0,0,0.438463203,0.178030303,0,14900,0.323846154,0
366,0.550279328,3,1,0,1,0,0,0,0.57743295,0.094204981,0.1,888,0.3575,0
1710,0.435697115,34,35,0,0,0,1,0,0.449232666,0.137109236,0,791,0.336764407,0.1
314,0.579804558,4,0,0,0,0,1,0,0.59952381,0.060625,0.65,1200,0.377777778,0.275
1590,0.437984496,30,35,0,0,0,1,0,0.452614491,0.148151154,0,2300,0.337796746,0
2061,0.392342118,36,35,0,0,0,1,0,0.454755051,0.145530303,0,617,0.317058668,0
151,0.741721849,3,0,2,0,1,0,0,0.56969697,0.102218615,1,30600,0.280965909,0.3
2062,0.403578529,36,34,1,0,0,1,0,0.462096702,0.114126474,0,2600,0.313238748,0
779,0.475065616,12,15,0,0,0,1,0,0.454749417,0.138830961,0,624,0.316323332,0
624,0.498360655,10,1,0,0,0,1,0,0.490388203,0.103762802,0,9400,0.386116265,0
725,0.450704225,8,1,0,0,0,0,0,0.459217047,0.074128415,0,691,0.245489108,0
1909,0.415633423,36,35,0,0,0,1,0,0.450039,0.143767428,0.2,778,0.34745116,-0.1
900,0.457954545,10,11,0,0,0,1,0,0.482223495,0.144225872,0,3500,0.331957328,0
308,0.594684383,15,4,1,1,0,0,0,0.498133117,0.293100649,0.4,10500,0.481937799,-0.075
1536,0.483122363,9,51,0,1,0,0,0,0.41190533,0.016425289,0,381,0.362781385,0
139,0.656488545,3,1,0,0,0,0,0,0.277525253,0.077979798,0.1,598,0.397272727,-0.1
1858,0.427071823,34,35,0,0,0,1,0,0.447984011,0.136909897,0.5,1700,0.316918717,0.5
1313,0.411624203,5,29,2,0,0,1,0,0.436492265,0.093951005,0,4500,0.371370451,0
176,0.708571425,2,0,2,1,0,0,0,0.483279221,0.148430736,0.527272727,523,0.291396104,-0.081818182
1961,0.407348243,33,41,1,0,0,1,0,0.45070829,0.131961974,0.5,735,0.344635998,0.2
1834,0.424379232,33,35,0,1,0,0,0,0.456700219,0.14338124,0,2000,0.345575982,0
1870,0.422737307,34,35,0,0,0,1,0,0.441472143,0.137428739,0.454545455,404,0.325272556,0.136363636
2017,0.405295315,32,46,1,0,0,1,0,0.449829036,0.148309179,0.333333333,1600,0.334369658,0.25
796,0.490470139,16,18,0,0,0,0,0,0.455596892,0.076657573,0,1000,0.324617347,0
825,0.488970588,16,18,0,0,0,1,0,0.488908767,0.096243411,0,1900,0.35088446,0
1778,0.423298731,34,35,0,0,0,1,0,0.4490097,0.133637259,0.642857143,669,0.312705628,0.214285714
1823,0.415393322,32,35,2,0,0,1,0,0.440446598,0.137645005,1,1500,0.320742638,0
378,0.576177284,18,6,2,0,1,0,0,0.387789661,0.119474153,0,5500,0.225673401,0
699,0.485590777,3,1,0,0,1,0,0,0.511385595,0.292956741,0.333333333,3000,0.400500286,0.25
1007,0.510245901,20,12,2,0,0,1,0,0.553409875,0.102978543,0,1800,0.39251443,0
1929,0.412639405,31,35,1,0,0,1,0,0.453807556,0.127214105,0,1800,0.31758109,0
316,0.567474046,27,24,0,0,0,0,0,0.497348485,0.197537879,0.7,53100,0.60952381,-0.05
933,0.436604189,5,11,0,0,0,1,0,0.411289405,0.109183525,0.366666667,4300,0.350398887,0.325
877,0.505787036,17,18,0,0,0,1,0,0.444967205,0.109001705,0,1500,0.348232839,0
2059,0.395395395,30,45,1,0,0,1,0,0.46018503,0.149960201,1,1500,0.315638417,0.3
121,0.735537184,2,0,1,0,1,0,0,0.408749146,0.098689907,0.4,9500,0.255959596,-0.3
617,0.396381578,1,8,1,0,0,1,0,0.457133838,0.179987374,0,1100,0.286588103,0
1363,0.41766467,19,17,1,0,0,1,0,0.456619955,0.1597159,0.454545455,1300,0.34612757,0.136363636
1799,0.427755568,32,35,0,0,0,1,0,0.468772295,0.144158296,0,1200,0.33294898,0
225,0.594594592,5,1,0,0,1,0,0,0.349554367,0.18368984,0,865,0.278671329,0
342,0.552238804,9,1,0,0,0,0,0,0.428531746,-0.031686508,0.25,1300,0.5,-0.083333333
386,0.541778974,4,1,0,0,0,0,0,0.392657343,0.11497669,0.45,733,0.418732782,-0.129166667
431,0.565632457,10,1,0,0,0,0,0,0.466424876,0.040204678,0.288888889,692,0.403125,-0.155555556
1847,0.423955432,34,35,0,0,0,1,0,0.434666643,0.127640306,0,868,0.325497391,0
251,0.624489793,9,0,0,0,0,0,0,0.429824561,0.139254386,0,1200,0.368055556,0
155,0.722972968,6,0,0,0,0,1,0,0.448968254,0.248174603,0.450396825,874,0.418095238,0.113095238
888,0.446783625,9,13,0,0,0,1,0,0.376107226,0.099669775,0,1100,0.276755051,0
782,0.437751003,7,13,0,0,0,1,0,0.408420585,0.065841975,0,1500,0.276241637,0
1081,0.419960474,10,13,0,0,0,1,0,0.349485047,0.118919588,0.5,830,0.318866249,0.25
982,0.394366197,7,13,0,0,0,1,0,0.354530303,0.091742424,0.288888889,737,0.284184149,-0.155555556
1950,0.407211028,35,35,0,0,0,1,0,0.447708547,0.148626257,0.283333333,1400,0.342907445,0.166666667
150,0.675675671,4,1,0,0,1,0,0,0.316666667,0.233333333,0,647,0.458333333,0
1806,0.410051399,34,35,0,0,0,1,0,0.463760286,0.125386223,0.875,739,0.331006494,0.0625
720,0.50140845,13,15,1,0,0,1,0,0.481356144,0.148914627,0,789,0.363311688,0
146,0.722627732,4,1,0,0,0,1,0,0.566666667,0.033333333,0,912,0.1,0
645,0.474015747,12,1,0,0,1,0,0,0.457014018,0.019727032,0.25,815,0.293022329,0
363,0.594366196,10,1,0,0,1,0,0,0.331919192,-0.017373737,0,17900,0.265,0
191,0.699999996,11,1,0,0,0,0,0,0.365888889,0.031777778,0.4,384,0.263888889,-0.2
411,0.562025315,8,13,2,1,0,0,0,0.360515152,0.027575758,0.311111111,5600,0.279437229,0.027777778
324,0.608832806,5,0,2,0,1,0,0,0.298148148,0.259259259,0,78600,0.371794872,0
1166,0.436142484,16,25,0,0,0,1,0,0.464294632,0.152646246,0,808,0.407782187,0
1900,0.411956522,33,35,1,0,0,1,0,0.453221778,0.135119426,0,811,0.337351902,0
1804,0.413279908,33,35,0,0,0,1,0,0.430810719,0.127017429,0.821428571,484,0.303748857,0.107142857
1895,0.416938111,32,35,0,0,0,1,0,0.439484374,0.1351146,0.277272727,645,0.316167478,0.118181818
1767,0.41574344,31,35,0,0,0,1,0,0.451442395,0.140431172,0,474,0.320689033,0
872,0.488991888,15,17,1,0,0,1,0,0.498732029,0.097054206,0,757,0.354053205,0
1852,0.416481069,35,35,1,0,0,1,0,0.448369782,0.111438378,0,518,0.319436246,0
198,0.71351351,12,1,0,0,0,0,0,0.457400932,0.024417249,0.5,486,0.235511364,0.136363636
581,0.528695651,13,1,0,0,0,0,0,0.391527294,0.079233449,0.216666667,595,0.29475,-0.083333333
239,0.618025748,8,1,0,0,1,0,0,0.429242424,0.238939394,0,830,0.340340909,0
1235,0.418350168,34,8,0,0,1,0,0,0.449533067,0.109311103,0,8800,0.382330595,0
90,0.786516845,1,0,1,0,0,1,0,0.266666667,-0.066666667,0,1500,0,0
935,0.53038674,10,1,11,0,0,1,0,0.513283972,0.20143456,0,1100,0.437558357,0
2020,0.389230769,35,44,0,0,0,1,0,0.479814378,0.15976082,0.1,742,0.348723987,0
890,0.412107101,5,11,0,0,0,1,0,0.447202982,0.140467773,0,8000,0.329538396,0
386,0.557894735,10,1,0,0,0,0,0,0.4253848,0.279467292,0.583333333,955,0.37794237,0.416666667
113,0.75675675,2,0,0,0,0,0,0,0.526984127,0.35,0.5,963,0.45,0.5
1125,0.441839495,15,15,1,0,0,1,0,0.429179836,0.120267433,1,1500,0.338564214,0
275,0.609665425,6,1,0,0,1,0,0,0.618511905,-0.10827381,1,990,0.348639456,-0.6
341,0.570149252,5,1,0,0,1,0,0,0.425915404,0.189267677,0.066666667,538,0.38018648,0
394,0.584905659,18,13,0,1,0,0,0,0.476754386,0.310964912,0.4,2700,0.486111111,0.1
450,0.620535713,6,1,1,0,0,0,0,0.518546577,0.068434343,0,751,0.320979021,0
1039,0.45614035,7,1,0,0,0,0,0,0.407859059,0.066648195,0.454545455,958,0.330040885,0.136363636
255,0.621951217,6,1,0,0,1,0,0,0.424573864,0.154924242,0.454545455,775,0.286531987,0.136363636
556,0.493482308,23,1,0,0,1,0,0,0.359126145,-0.007804792,0.158333333,1300,0.274184149,-0.125
687,0.522003034,23,11,1,0,0,0,0,0.6170675,-0.099416787,0.454545455,502,0.311837121,0.136363636
157,0.696774189,3,1,0,0,0,0,0,0.37984608,-0.005146705,0.1,1300,0.221753247,-0.15
155,0.616438352,5,1,0,0,1,0,0,0.553535354,0.394949495,0.333333333,1300,0.394949495,0.25
3040,0.352999668,46,1,0,0,0,0,0,0.460595696,0.092751187,0.727272727,682,0.337183005,-0.181818182
789,0.473821989,5,11,0,0,0,1,0,0.463375568,0.061249604,0,1100,0.309811688,0
206,0.593137252,3,1,0,0,1,0,0,0.546626984,0.129365079,0.666666667,788,0.312857143,0.333333333
309,0.575342464,19,12,4,0,0,0,0,0.748924731,0.327419355,0,1500,0.423333333,0
2124,0.270101107,64,11,0,0,0,1,0,0.524560825,0.203775825,0.3,6800,0.396758845,1
648,0.493001554,9,1,0,0,1,0,0,0.419232126,0.154976258,0,2900,0.389362374,0
858,0.434731934,18,1,0,0,1,0,0,0.443325572,0.135562607,0.15,4600,0.3425937,0.5
1621,0.440430925,31,34,1,0,0,1,0,0.45066629,0.137670337,0.5,760,0.323434227,0.214285714
936,0.455849889,8,16,1,0,0,1,0,0.466752388,0.07483298,0.269230769,3000,0.358316683,-0.076923077
176,0.664739881,6,0,1,0,0,1,0,0.524047619,0.318333333,0,768,0.530555556,0
747,0.471063256,6,1,1,0,0,0,0,0.562554495,0.189275165,0.066666667,553,0.347830792,0.033333333
